file,code,error
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_04_1.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_05_1.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_06_1.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_07_1.py, E0602, Undefined variable 'not_preprocessed_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_08.py, E0602, Undefined variable 'not_preprocessed_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_09.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_10.py, E0602, Undefined variable 'not_preprocessed_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'type_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'sh' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'date_preproc_1' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'get_ipython' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_11.py, E0602, Undefined variable 'not_preprocessed_file' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_12.py, E0601, Using variable 'append_zero' before assignment (used-before-assignment)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_12.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_12.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_12.py, E0602, Undefined variable 'date_parts' (undefined-variable)
C:\Users\Anatoly\Repos\Parsers\Parsers20152017\2017\py\New parser V3_2017_12.py, E0602, Undefined variable 'date_parts' (undefined-variable)
